image,id,choice,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,city,height,width,r_mean,g_mean,b_mean,r_std,g_std,b_std,md5,label
2738.jpg,2738,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Саратов,960,1280,0.16384668287888068,0.2145800238715279,0.32297893688725504,0.12188357119413228,0.1543099875478547,0.2348521126195884,6d32b104fa8cba93f1242a7a223e7d06,"[{""x"": 41.333333333333336, ""y"": 34.10301953818828, ""width"": 52.13333333333333, ""height"": 33.92539964476021, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
2739.jpg,2739,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Саратов,960,1280,0.21839816623263889,0.2583825252757353,0.3347502967984069,0.15552094747991066,0.16995996057865048,0.2147085750884697,7338077e909a0f50e47aaf78a554ba04,"[{""x"": 42.8, ""y"": 27.708703374777976, ""width"": 44, ""height"": 29.129662522202487, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
2740.jpg,2740,"{""choices"": [""f_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,Саратов,960,1280,0.4542610166462419,0.4893687959558823,0.5095317670036765,0.2342009524850577,0.2261070302270569,0.229639190596716,c4fbd1d51cdf6b48fdc025a50c9a44e9,"[{""x"": 26.533333333333335, ""y"": 34.63587921847247, ""width"": 2, ""height"": 1.5985790408525755, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
2741.jpg,2741,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Саратов,1280,720,0.40919278492647065,0.4263066959422656,0.4493520220588236,0.2086314141724904,0.2108672735487652,0.20946388371112748,6e1ca07d04e1bbc90a350dd382be3e1f,"[{""x"": 44.583333333333336, ""y"": 37.265625, ""width"": 24.166666666666668, ""height"": 7.34375, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 720, ""original_height"": 1280}]"
2742.jpg,2742,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Саратов,1280,720,0.483401118259804,0.500317193457244,0.5255652530977668,0.24275804227963466,0.2437044950436922,0.2417245009570735,647bf3d6dac0d1fbab25b5a932f027f3,"[{""x"": 39.02777777777778, ""y"": 33.359375, ""width"": 24.72222222222222, ""height"": 7.421875, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 720, ""original_height"": 1280}]"
2743.jpg,2743,trunk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Саратов,1280,720,0.4781412547657949,0.5002677696078429,0.5137867093886168,0.2646023707291792,0.2731876305791757,0.2748653990125436,71417e3478c7b7b1d2712dd786549361,
2744.jpg,2744,interior,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Саратов,720,1280,0.4806464588439544,0.5169105009191176,0.5342061078771786,0.2550465741033209,0.2677304427471082,0.26844984000588235,9db5634c136f77de279d80a9985245fb,"[{""x"": 0, ""y"": 63.981042654028435, ""width"": 11.333333333333334, ""height"": 15.639810426540285, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
2745.jpg,2745,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Саратов,720,1280,0.4864280152165033,0.5005332499319171,0.5055641212214051,0.25334997337984216,0.23033182418709355,0.240881814336411,50f25e10af36da30e1f2af6d56b44924,"[{""x"": 40.612139917695465, ""y"": 36.286642092329295, ""width"": 5.015432098765427, ""height"": 8.228014744602426, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 54.50102880658435, ""y"": 33.42969252823123, ""width"": 1.286008230452679, ""height"": 8.342292727166345, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 55.07973251028806, ""y"": 39.14359165642736, ""width"": 8.423353909465026, ""height"": 2.97122754666199, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 54.24382716049383, ""y"": 26.801569539523722, ""width"": 0.7073045267489685, ""height"": 1.1427798256392254, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 66.26800411522633, ""y"": 48.62866420923293, ""width"": 8.101851851851848, ""height"": 3.314061494353759, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 56.912294238683124, ""y"": 52.66648625982485, ""width"": 4.929698216735256, ""height"": 1.71416973845884, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
2746.jpg,2746,"{""choices"": [""right"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Саратов,720,1280,0.4517597188180829,0.4687473320057189,0.479146441823257,0.27413951897858924,0.2461303356601569,0.2551915861460451,8de99ed93deabded272458af4b3347ad,"[{""x"": 14.4, ""y"": 36.96682464454976, ""width"": 4.533333333333333, ""height"": 8.76777251184834, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 31.866666666666667, ""y"": 37.677725118483416, ""width"": 1.3333333333333333, ""height"": 7.345971563981043, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 32.53333333333333, ""y"": 43.36492890995261, ""width"": 13.466666666666667, ""height"": 3.5545023696682465, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 33.06666666666667, ""y"": 28.19905213270142, ""width"": 0.9333333333333333, ""height"": 2.132701421800948, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 50.266666666666666, ""y"": 58.76777251184834, ""width"": 16.933333333333334, ""height"": 2.6066350710900474, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 33.733333333333334, ""y"": 58.53080568720379, ""width"": 7.466666666666667, ""height"": 0.7109004739336493, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
2747.jpg,2747,"{""choices"": [""f_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,Саратов,720,1280,0.5063877782883989,0.5223691874319173,0.5235859034586058,0.2570836515272268,0.22277330472447165,0.22968154926756684,fd49b897239389a264c204d38d74b003,"[{""x"": 34.696502057613166, ""y"": 50.79994587794745, ""width"": 8.42335390946502, ""height"": 5.59962114563221, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 28.71656378600823, ""y"": 32.05835673746416, ""width"": 5.01543209876543, ""height"": 8.456570709730265, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 24.215534979423868, ""y"": 30.80129892926101, ""width"": 0.9002057613168707, ""height"": 6.056733075887894, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
2748.jpg,2748,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Саратов,1280,720,0.5319690223311547,0.5133836592796842,0.5194300364242921,0.2924694646712255,0.27320766015347103,0.2615455005895788,66c6abf0e78cbe75fbc8eddde71d63ab,
2749.jpg,2749,"{""choices"": [""f_left"", ""labeled"", ""damaged""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,1,Саратов,720,1280,0.6737507191244552,0.6726401441653049,0.6684410913671026,0.23991562858017604,0.2290215274136079,0.2289506304337163,afcf63010fa756b2f202239a926ab28c,"[{""x"": 53.793724279835395, ""y"": 54.5711193025569, ""width"": 7.908950617283949, ""height"": 3.8854514071733632, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 69.41872427983539, ""y"": 49.77144403487215, ""width"": 3.793724279835381, ""height"": 2.5141156164062997, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 65.625, ""y"": 35.029584284126145, ""width"": 7.844650205761308, ""height"": 9.142238605113803, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 65.75360082304526, ""y"": 27.830071382599026, ""width"": 2.3148148148148113, ""height"": 1.0285018430753046, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 74.62705761316873, ""y"": 27.25868146977941, ""width"": 1.6718106995884683, ""height"": 2.285559651278451, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 78.03497942386832, ""y"": 27.601515417471177, ""width"": 1.736111111111101, ""height"": 1.71416973845884, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 78.93518518518519, ""y"": 32.286912702592005, ""width"": 1.2217078189300385, ""height"": 9.256516587677725, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
2750.jpg,2750,"{""choices"": [""left"", ""labeled"", ""damaged""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,1,Саратов,720,1280,0.5676847128608389,0.5517066823257083,0.5617909347766884,0.2848068044832161,0.2703168237554537,0.25865294840456365,1cc1e9eefb654630a55bcf1d55454a39,"[{""x"": 26, ""y"": 60.66350710900474, ""width"": 12.8, ""height"": 1.8156485869756014, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 52.77777777777777, ""y"": 59.87361769352291, ""width"": 8.564814814814818, ""height"": 1.7827365279971925, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 48.68827160493828, ""y"": 30.389898192030895, ""width"": 4.629629629629648, ""height"": 1.5084693698437757, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 67.90123456790124, ""y"": 30.664165350184305, ""width"": 3.549382716049392, ""height"": 3.0169387396875584, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 46.99074074074074, ""y"": 39.029313673863435, ""width"": 15.663580246913579, ""height"": 11.244953484289981, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 76.46604938271604, ""y"": 30.938432508337723, ""width"": 4.243827160493841, ""height"": 2.4684044233807243, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 75.3858024691358, ""y"": 33.681104089871866, ""width"": 5.478395061728406, ""height"": 16.318895910128134, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
2751.jpg,2751,"{""choices"": [""b_left"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,1,Саратов,720,1280,0.5442702631399781,0.5496836575776146,0.5567619910811547,0.2340132033955072,0.2254212507322144,0.22218603794197725,f2c6131e40dfb3a73fb32983d6c50bf6,"[{""x"": 49.22839506172839, ""y"": 22.116172254402898, ""width"": 2.7006172839506157, ""height"": 2.971227546661986, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 55.529835390946495, ""y"": 22.23045023696682, ""width"": 3.729423868312756, ""height"": 2.628393598970217, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 52.18621399176955, ""y"": 25.20167778362881, ""width"": 7.265946502057614, ""height"": 17.14169738458838, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 37.782921810699584, ""y"": 48.05727429641331, ""width"": 5.015432098765435, ""height"": 2.171281668714531, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 26.851851851851848, ""y"": 44.28610087180387, ""width"": 4.501028806584361, ""height"": 2.399837633842379, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 36.304012345679006, ""y"": 30.001353051313554, ""width"": 7.330246913580246, ""height"": 9.02796062254988, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 38.10442386831276, ""y"": 22.573284184658586, ""width"": 2.443415637860077, ""height"": 1.0285018430753046, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 42.47685185185185, ""y"": 22.23045023696682, ""width"": 2.2505144032921787, ""height"": 1.3713357907670707, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 44.020061728395056, ""y"": 29.88707506874963, ""width"": 0.5787037037037028, ""height"": 3.085505529225911, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
2752.jpg,2752,"{""choices"": [""back"", ""labeled"", ""damaged""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,1,Саратов,1280,720,0.5648077597358392,0.5532717226647602,0.5780096847766886,0.2816764533684024,0.26201379865429725,0.2450943001396149,9574cdcd8d5755e6a5e93ef7cf124939,"[{""x"": 24.72222222222222, ""y"": 35.625, ""width"": 8.75, ""height"": 1.171875, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 720, ""original_height"": 1280}]"
2753.jpg,2753,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Саратов,1280,960,0.3856078335631128,0.4026307987387665,0.4119587290645424,0.26526298730205033,0.2657063236350735,0.2635425018484157,b984b1be77980b85d5d081329158ff36,"[{""x"": 38.15967523680649, ""y"": 36.142131979695435, ""width"": 20.16238159675237, ""height"": 8.83248730964467, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 960, ""original_height"": 1280}]"
2754.jpg,2754,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Саратов,1280,960,0.5530560661764704,0.5650254289215687,0.5713240368412991,0.2400807974082388,0.23958912412588745,0.25227140909121204,d54f2e3e5c8849d963953a3da843d499,
2755.jpg,2755,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Саратов,1280,960,0.3440307170394197,0.3471659007352942,0.3539025926776962,0.2930345250705059,0.2949025539449652,0.28651655061465986,c8e3cfd3f6c8ead7f9786efd6c762473,"[{""x"": 40.054127198917456, ""y"": 29.238578680203045, ""width"": 15.832205683355886, ""height"": 6.598984771573604, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 960, ""original_height"": 1280}]"
2756.jpg,2756,"{""choices"": [""right"", ""labeled""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,0,Саратов,1280,960,0.5682259050755719,0.5719583078022876,0.6122986270680151,0.2369472223811985,0.2323412018965608,0.21908113322128409,88be1dc8700e7effca90d84857a1406d,
2757.jpg,2757,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Саратов,1280,960,0.5839740923713239,0.5997946793300654,0.6123030918096406,0.224980387051568,0.22189399077610514,0.2242738940090345,67e63f352674896d6a226a80b491b0a3,
2758.jpg,2758,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Саратов,1280,960,0.6166062474468951,0.6279489857792075,0.6397083237591911,0.28684542653178746,0.2976400816513993,0.3046533497366225,b9a07eba332a32283b6c28a52ebf372f,
2759.jpg,2759,"{""choices"": [""left"", """", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Саратов,1280,960,0.5486853777318216,0.5494528728809228,0.5769145922691992,0.22749757668557155,0.22278352304403254,0.21255051654887885,54cb9e59e32f4ef3775c495a303d0fe1,
2760.jpg,2760,back,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Саратов,1280,960,0.5859083818423201,0.5986597030739378,0.6206597892412168,0.2418690994472451,0.2573937396924069,0.2599762439084444,758220344182dc6a90bffc5d706cacfe,
2761.jpg,2761,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Саратов,1280,960,0.4591181736366423,0.4720652988408903,0.481258798636642,0.3218046223911003,0.32282035896530425,0.31164362233182313,fdd9205c1fafc5cd5ab9ae9b7fb5f8c1,"[{""x"": 39.242219215155615, ""y"": 33.50253807106599, ""width"": 15.832205683355886, ""height"": 5.888324873096447, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 960, ""original_height"": 1280}]"
2762.jpg,2762,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Саратов,1280,960,0.5910240055657681,0.603833949269812,0.6386170215482025,0.2318251444163149,0.23594928629172984,0.23740929632371185,b53c273ae0eb63d95bd1a9a7bb9bd56d,
2763.jpg,2763,"{""choices"": [""interior"", ""dirty""]}",0,0,0,0,0,0,0,0,1,0,0,1,0,0,Саратов,1280,960,0.570018972758374,0.5651980060253269,0.5647210126889296,0.2890631562726948,0.301353436272676,0.30466887094663075,b4ec9d0b202a33d73e27d8d99480acb3,"[{""x"": 53.45060893098782, ""y"": 55.025380710659896, ""width"": 36.53585926928282, ""height"": 30.65989847715736, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 38.56562922868741, ""y"": 82.84263959390863, ""width"": 9.066305818673884, ""height"": 6.2944162436548226, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 10.284167794316645, ""y"": 54.213197969543145, ""width"": 6.630581867388362, ""height"": 6.2944162436548226, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 58.32205683355886, ""y"": 36.6497461928934, ""width"": 20.16238159675237, ""height"": 9.137055837563452, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 65.35859269282814, ""y"": 25.78680203045685, ""width"": 15.696887686062245, ""height"": 3.9593908629441623, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 57.104194857916106, ""y"": 22.741116751269036, ""width"": 8.119079837618404, ""height"": 3.6548223350253806, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 25.43978349120433, ""y"": 39.18781725888325, ""width"": 9.742895805142084, ""height"": 1.7258883248730965, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 43.843031123139376, ""y"": 46.49746192893401, ""width"": 11.502029769959401, ""height"": 7.208121827411167, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 39.242219215155615, ""y"": 44.87309644670051, ""width"": 4.871447902571042, ""height"": 2.233502538071066, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 29.905277401894452, ""y"": 50.76142131979695, ""width"": 6.2246278755074425, ""height"": 4.771573604060913, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 94.72259810554804, ""y"": 71.37055837563452, ""width"": 5.2774018944519625, ""height"": 11.370558375634522, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 960, ""original_height"": 1280}]"
